h3_cell,timestamp,u,v
86195624fffffff,2018-08-01T19:00:00,9.5863,0.6764
86195624fffffff,2018-08-01T20:00:00,9.92,0.8892
86195624fffffff,2018-08-01T21:00:00,10.2419,1.1226
86195624fffffff,2018-08-01T22:00:00,10.5489,1.3723
86195624fffffff,2018-08-01T23:00:00,10.8383,1.6342
86195624fffffff,2018-08-02T00:00:00,11.1079,1.904
86195624fffffff,2018-08-02T01:00:00,11.3555,2.178
86195624fffffff,2018-08-02T02:00:00,11.5793,2.4531
86195624fffffff,2018-08-02T03:00:00,11.7777,2.727
86195624fffffff,2018-08-02T04:00:00,11.949,2.9982
86195624fffffff,2018-08-02T05:00:00,12.0916,3.2659
86195624fffffff,2018-08-02T06:00:00,12.2037,3.5303
86195624fffffff,2018-08-02T07:00:00,12.2835,3.7923
86195624fffffff,2018-08-02T08:00:00,12.3291,4.0531
86195624fffffff,2018-08-02T09:00:00,12.3386,4.3143
86195624fffffff,2018-08-02T10:00:00,12.3098,4.5775
86195624fffffff,2018-08-02T11:00:00,12.2411,4.844
86195624fffffff,2018-08-02T12:00:00,12.1305,5.1146
86195624fffffff,2018-08-02T13:00:00,11.9767,5.3893
86195624fffffff,2018-08-02T14:00:00,11.7787,5.6671
86195624fffffff,2018-08-02T15:00:00,11.5361,5.9458
86195624fffffff,2018-08-02T16:00:00,11.2494,6.2223
86195624fffffff,2018-08-02T17:00:00,10.9199,6.4922
86195624fffffff,2018-08-02T18:00:00,10.5502,6.7503
86195624fffffff,2018-08-02T19:00:00,10.1439,6.9906
86195624fffffff,2018-08-02T20:00:00,9.7063,7.2069
86195624fffffff,2018-08-02T21:00:00,9.2434,7.3931
86195624fffffff,2018-08-02T22:00:00,8.763,7.5433
86195624fffffff,2018-08-02T23:00:00,8.2732,7.6528
86195624fffffff,2018-08-03T00:00:00,7.783,7.7178
86195624fffffff,2018-08-03T01:00:00,7.3017,7.7362
86195624fffffff,2018-08-03T02:00:00,6.8381,7.707
86195624fffffff,2018-08-03T03:00:00,6.4004,7.631
86195624fffffff,2018-08-03T04:00:00,5.9958,7.5103
86195624fffffff,2018-08-03T05:00:00,5.6301,7.3482
86195624fffffff,2018-08-03T06:00:00,5.3073,7.1485
86195624fffffff,2018-08-03T07:00:00,5.0297,6.916
86195624fffffff,2018-08-03T08:00:00,4.7982,6.6554
86195624fffffff,2018-08-03T09:00:00,4.6116,6.3716
86195624fffffff,2018-08-03T10:00:00,4.4678,6.0691
86195624fffffff,2018-08-03T11:00:00,4.3634,5.7522
86195624fffffff,2018-08-03T12:00:00,4.2941,5.425
86195624fffffff,2018-08-03T13:00:00,4.2555,5.0909
86195624fffffff,2018-08-03T14:00:00,4.243,4.7534
86195624fffffff,2018-08-03T15:00:00,4.2521,4.4153
86195624fffffff,2018-08-03T16:00:00,4.2789,4.0793
86195624fffffff,2018-08-03T17:00:00,4.3201,3.748
86195624fffffff,2018-08-03T18:00:00,4.3733,3.4233
86195624fffffff,2018-08-03T19:00:00,4.4367,3.1073
86195624fffffff,2018-08-03T20:00:00,4.5095,2.8013
86195624fffffff,2018-08-03T21:00:00,4.5914,2.5066
86195624fffffff,2018-08-03T22:00:00,4.683,2.224
86195624fffffff,2018-08-03T23:00:00,4.7849,1.9541
861950537ffffff,2018-08-01T00:00:00,4.2747,1.7624
861950537ffffff,2018-08-01T01:00:00,4.3792,1.5322
861950537ffffff,2018-08-01T02:00:00,4.4982,1.3145
861950537ffffff,2018-08-01T03:00:00,4.633,1.1092
861950537ffffff,2018-08-01T04:00:00,4.7848,0.9167
861950537ffffff,2018-08-01T05:00:00,4.9545,0.7374
861950537ffffff,2018-08-01T06:00:00,5.1428,0.5725
861950537ffffff,2018-08-01T07:00:00,5.3503,0.4234
861950537ffffff,2018-08-01T08:00:00,5.5774,0.292
861950537ffffff,2018-08-01T09:00:00,5.824,0.1806
861950537ffffff,2018-08-01T10:00:00,6.0898,0.0917
861950537ffffff,2018-08-01T11:00:00,6.374,0.0278
861950537ffffff,2018-08-01T12:00:00,6.6751,-0.0086
861950537ffffff,2018-08-01T13:00:00,6.9915,-0.0152
861950537ffffff,2018-08-01T14:00:00,7.3206,0.0095
861950537ffffff,2018-08-01T15:00:00,7.6597,0.0667
861950537ffffff,2018-08-01T16:00:00,8.0053,0.1566
861950537ffffff,2018-08-01T17:00:00,8.3539,0.2786
861950537ffffff,2018-08-01T18:00:00,8.7016,0.4312
861950537ffffff,2018-08-01T19:00:00,9.0447,0.612
861950537ffffff,2018-08-01T20:00:00,9.3794,0.8178
861950537ffffff,2018-08-01T21:00:00,9.7024,1.0449
861950537ffffff,2018-08-01T22:00:00,10.0104,1.2891
861950537ffffff,2018-08-01T23:00:00,10.3007,1.5462
861950537ffffff,2018-08-02T00:00:00,10.5709,1.812
861950537ffffff,2018-08-02T01:00:00,10.8191,2.0825
861950537ffffff,2018-08-02T02:00:00,11.0433,2.3545
861950537ffffff,2018-08-02T03:00:00,11.242,2.6254
861950537ffffff,2018-08-02T04:00:00,11.4136,2.8933
861950537ffffff,2018-08-02T05:00:00,11.5566,3.1572
861950537ffffff,2018-08-02T06:00:00,11.6693,3.417
861950537ffffff,2018-08-02T07:00:00,11.7501,3.6731
861950537ffffff,2018-08-02T08:00:00,11.7972,3.9265
861950537ffffff,2018-08-02T09:00:00,11.8088,4.1786
861950537ffffff,2018-08-02T10:00:00,11.7831,4.4307
861950537ffffff,2018-08-02T11:00:00,11.7183,4.6843
861950537ffffff,2018-08-02T12:00:00,11.6129,4.9399
861950537ffffff,2018-08-02T13:00:00,11.4655,5.1976
861950537ffffff,2018-08-02T14:00:00,11.2753,5.4568
861950537ffffff,2018-08-02T15:00:00,11.0419,5.7155
861950537ffffff,2018-08-02T16:00:00,10.7659,5.9709
861950537ffffff,2018-08-02T17:00:00,10.4486,6.219
861950537ffffff,2018-08-02T18:00:00,10.0924,6.455
861950537ffffff,2018-08-02T19:00:00,9.7008,6.6735
861950537ffffff,2018-08-02T20:00:00,9.2788,6.8687
861950537ffffff,2018-08-02T21:00:00,8.8323,7.0349
861950537ffffff,2018-08-02T22:00:00,8.3684,7.1666
861950537ffffff,2018-08-02T23:00:00,7.895,7.2593
861950537ffffff,2018-08-03T00:00:00,7.4206,7.3096
861950537ffffff,2018-08-03T01:00:00,6.9539,7.3152
861950537ffffff,2018-08-03T02:00:00,6.5035,7.2754
861950537ffffff,2018-08-03T03:00:00,6.0771,7.1911
861950537ffffff,2018-08-03T04:00:00,5.6815,7.0641
861950537ffffff,2018-08-03T05:00:00,5.3223,6.8977
861950537ffffff,2018-08-03T06:00:00,5.0032,6.6958
861950537ffffff,2018-08-03T07:00:00,4.7266,6.4629
861950537ffffff,2018-08-03T08:00:00,4.493,6.2038
861950537ffffff,2018-08-03T09:00:00,4.3017,5.9234
861950537ffffff,2018-08-03T10:00:00,4.1504,5.6263
861950537ffffff,2018-08-03T11:00:00,4.0359,5.3169
861950537ffffff,2018-08-03T12:00:00,3.9543,4.9991
861950537ffffff,2018-08-03T13:00:00,3.9016,4.6768
861950537ffffff,2018-08-03T14:00:00,3.8733,4.3531
861950537ffffff,2018-08-03T15:00:00,3.8655,4.0313
861950537ffffff,2018-08-03T16:00:00,3.8747,3.7138
861950537ffffff,2018-08-03T17:00:00,3.8981,3.403
861950537ffffff,2018-08-03T18:00:00,3.9338,3.101
861950537ffffff,2018-08-03T19:00:00,3.9803,2.8092
861950537ffffff,2018-08-03T20:00:00,4.0373,2.5289
861950537ffffff,2018-08-03T21:00:00,4.1049,2.2608
861950537ffffff,2018-08-03T22:00:00,4.1837,2.0053
861950537ffffff,2018-08-03T23:00:00,4.2747,1.7624
861950cf7ffffff,2018-08-01T00:00:00,4.6311,1.8842
861950cf7ffffff,2018-08-01T01:00:00,4.7409,1.6367
861950cf7ffffff,2018-08-01T02:00:00,4.864,1.4027
861950cf7ffffff,2018-08-01T03:00:00,5.002,1.1827
861950cf7ffffff,2018-08-01T04:00:00,5.156,0.9771
861950cf7ffffff,2018-08-01T05:00:00,5.3272,0.7869
861950cf7ffffff,2018-08-01T06:00:00,5.5166,0.613
861950cf7ffffff,2018-08-01T07:00:00,5.7248,0.4572
861950cf7ffffff,2018-08-01T08:00:00,5.9524,0.3214
861950cf7ffffff,2018-08-01T09:00:00,6.1993,0.2076
861950cf7ffffff,2018-08-01T10:00:00,6.4654,0.1184
861950cf7ffffff,2018-08-01T11:00:00,6.7497,0.0559
861950cf7ffffff,2018-08-01T12:00:00,7.051,0.0224
861950cf7ffffff,2018-08-01T13:00:00,7.3674,0.0199
861950cf7ffffff,2018-08-01T14:00:00,7.6964,0.0495
861950cf7ffffff,2018-08-01T15:00:00,8.0351,0.112
861950cf7ffffff,2018-08-01T16:00:00,8.3802,0.2072
861950cf7ffffff,2018-08-01T17:00:00,8.7281,0.3342
861950cf7ffffff,2018-08-01T18:00:00,9.075,0.4911
861950cf7ffffff,2018-08-01T19:00:00,9.4172,0.6752
861950cf7ffffff,2018-08-01T20:00:00,9.7511,0.8833
861950cf7ffffff,2018-08-01T21:00:00,10.0733,1.1115
861950cf7ffffff,2018-08-01T22:00:00,10.3808,1.3556
861950cf7ffffff,2018-08-01T23:00:00,10.6711,1.6114
861950cf7ffffff,2018-08-02T00:00:00,10.9416,1.8751
861950cf7ffffff,2018-08-02T01:00:00,11.1903,2.1428
861950cf7ffffff,2018-08-02T02:00:00,11.4155,2.4118
861950cf7ffffff,2018-08-02T03:00:00,11.6154,2.6798
861950cf7ffffff,2018-08-02T04:00:00,11.7882,2.9453
861950cf7ffffff,2018-08-02T05:00:00,11.9324,3.2078
861950cf7ffffff,2018-08-02T06:00:00,12.0461,3.4675
861950cf7ffffff,2018-08-02T07:00:00,12.1275,3.7252
861950cf7ffffff,2018-08-02T08:00:00,12.1747,3.9823
861950cf7ffffff,2018-08-02T09:00:00,12.1856,4.2404
861950cf7ffffff,2018-08-02T10:00:00,12.1582,4.501
861950cf7ffffff,2018-08-02T11:00:00,12.0907,4.7653
861950cf7ffffff,2018-08-02T12:00:00,11.9813,5.0341
861950cf7ffffff,2018-08-02T13:00:00,11.8285,5.3072
861950cf7ffffff,2018-08-02T14:00:00,11.6316,5.5835
861950cf7ffffff,2018-08-02T15:00:00,11.39,5.8609
861950cf7ffffff,2018-08-02T16:00:00,11.1042,6.1359
861950cf7ffffff,2018-08-02T17:00:00,10.7758,6.4042
861950cf7ffffff,2018-08-02T18:00:00,10.4073,6.6604
861950cf7ffffff,2018-08-02T19:00:00,10.0024,6.8985
861950cf7ffffff,2018-08-02T20:00:00,9.5664,7.1122
861950cf7ffffff,2018-08-02T21:00:00,9.1055,7.2953
861950cf7ffffff,2018-08-02T22:00:00,8.6272,7.4422
861950cf7ffffff,2018-08-02T23:00:00,8.14,7.5481
861950cf7ffffff,2018-08-03T00:00:00,7.6528,7.6093
861950cf7ffffff,2018-08-03T01:00:00,7.1748,7.6238
861950cf7ffffff,2018-08-03T02:00:00,6.7147,7.5907
861950cf7ffffff,2018-08-03T03:00:00,6.2807,7.511
861950cf7ffffff,2018-08-03T04:00:00,5.8799,7.3869
861950cf7ffffff,2018-08-03T05:00:00,5.5177,7.2216
861950cf7ffffff,2018-08-03T06:00:00,5.1981,7.0193
861950cf7ffffff,2018-08-03T07:00:00,4.9234,6.7846
861950cf7ffffff,2018-08-03T08:00:00,4.694,6.5224
861950cf7ffffff,2018-08-03T09:00:00,4.5089,6.2376
861950cf7ffffff,2018-08-03T10:00:00,4.3656,5.9347
861950cf7ffffff,2018-08-03T11:00:00,4.2608,5.6181
861950cf7ffffff,2018-08-03T12:00:00,4.1902,5.2919
861950cf7ffffff,2018-08-03T13:00:00,4.1494,4.9596
861950cf7ffffff,2018-08-03T14:00:00,4.1337,4.6246
861950cf7ffffff,2018-08-03T15:00:00,4.1389,4.29
861950cf7ffffff,2018-08-03T16:00:00,4.161,3.9583
861950cf7ffffff,2018-08-03T17:00:00,4.1972,3.6321
861950cf7ffffff,2018-08-03T18:00:00,4.2449,3.3134
861950cf7ffffff,2018-08-03T19:00:00,4.3028,3.0042
861950cf7ffffff,2018-08-03T20:00:00,4.3701,2.7057
861950cf7ffffff,2018-08-03T21:00:00,4.4468,2.4191
861950cf7ffffff,2018-08-03T22:00:00,4.5335,2.1451
861950cf7ffffff,2018-08-03T23:00:00,4.6311,1.8842
8619529a7ffffff,2018-08-01T00:00:00,3.7485,1.484
8619529a7ffffff,2018-08-01T01:00:00,3.8364,1.289
8619529a7ffffff,2018-08-01T02:00:00,3.9414,1.1075
8619529a7ffffff,2018-08-01T03:00:00,4.0647,0.9387
8619529a7ffffff,2018-08-01T04:00:00,4.2074,0.7825
8619529a7ffffff,2018-08-01T05:00:00,4.3703,0.6388
8619529a7ffffff,2018-08-01T06:00:00,4.554,0.5082
8619529a7ffffff,2018-08-01T07:00:00,4.7587,0.3916
8619529a7ffffff,2018-08-01T08:00:00,4.9843,0.2904
8619529a7ffffff,2018-08-01T09:00:00,5.2305,0.2066
8619529a7ffffff,2018-08-01T10:00:00,5.4964,0.1421
8619529a7ffffff,2018-08-01T11:00:00,5.7809,0.099
8619529a7ffffff,2018-08-01T12:00:00,6.0823,0.0795
8619529a7ffffff,2018-08-01T13:00:00,6.3986,0.0851
8619529a7ffffff,2018-08-01T14:00:00,6.7273,0.1173
8619529a7ffffff,2018-08-01T15:00:00,7.0655,0.1766
8619529a7ffffff,2018-08-01T16:00:00,7.4099,0.263
8619529a7ffffff,2018-08-01T17:00:00,7.7572,0.3757
8619529a7ffffff,2018-08-01T18:00:00,8.1038,0.5131
8619529a7ffffff,2018-08-01T19:00:00,8.4464,0.6731
8619529a7ffffff,2018-08-01T20:00:00,8.7815,0.8527
8619529a7ffffff,2018-08-01T21:00:00,9.106,1.0488
8619529a7ffffff,2018-08-01T22:00:00,9.4171,1.2579
8619529a7ffffff,2018-08-01T23:00:00,9.7122,1.4767
8619529a7ffffff,2018-08-02T00:00:00,9.9889,1.7021
8619529a7ffffff,2018-08-02T01:00:00,10.245,1.9313
8619529a7ffffff,2018-08-02T02:00:00,10.4785,2.1624
8619529a7ffffff,2018-08-02T03:00:00,10.6875,2.3938
8619529a7ffffff,2018-08-02T04:00:00,10.8699,2.6249
8619529a7ffffff,2018-08-02T05:00:00,11.0239,2.8558
8619529a7ffffff,2018-08-02T06:00:00,11.1474,3.0873
8619529a7ffffff,2018-08-02T07:00:00,11.2383,3.3204
8619529a7ffffff,2018-08-02T08:00:00,11.2944,3.5568
8619529a7ffffff,2018-08-02T09:00:00,11.3136,3.7978
8619529a7ffffff,2018-08-02T10:00:00,11.2938,4.045
8619529a7ffffff,2018-08-02T11:00:00,11.2331,4.2991
8619529a7ffffff,2018-08-02T12:00:00,11.1296,4.5602
8619529a7ffffff,2018-08-02T13:00:00,10.9821,4.8276
8619529a7ffffff,2018-08-02T14:00:00,10.7898,5.0993
8619529a7ffffff,2018-08-02T15:00:00,10.5524,5.3723
8619529a7ffffff,2018-08-02T16:00:00,10.2707,5.6424
8619529a7ffffff,2018-08-02T17:00:00,9.9466,5.9043
8619529a7ffffff,2018-08-02T18:00:00,9.583,6.1522
8619529a7ffffff,2018-08-02T19:00:00,9.1841,6.3795
8619529a7ffffff,2018-08-02T20:00:00,8.7556,6.5797
8619529a7ffffff,2018-08-02T21:00:00,8.3042,6.7465
8619529a7ffffff,2018-08-02T22:00:00,7.8378,6.8745
8619529a7ffffff,2018-08-02T23:00:00,7.3649,6.9593
8619529a7ffffff,2018-08-03T00:00:00,6.8946,6.998
8619529a7ffffff,2018-08-03T01:00:00,6.4358,6.9889
8619529a7ffffff,2018-08-03T02:00:00,5.9968,6.9323
8619529a7ffffff,2018-08-03T03:00:00,5.5852,6.8298
8619529a7ffffff,2018-08-03T04:00:00,5.2071,6.6843
8619529a7ffffff,2018-08-03T05:00:00,4.8671,6.4997
8619529a7ffffff,2018-08-03T06:00:00,4.5681,6.2807
8619529a7ffffff,2018-08-03T07:00:00,4.3112,6.0323
8619529a7ffffff,2018-08-03T08:00:00,4.096,5.7598
8619529a7ffffff,2018-08-03T09:00:00,3.9205,5.4681
8619529a7ffffff,2018-08-03T10:00:00,3.7817,5.1623
8619529a7ffffff,2018-08-03T11:00:00,3.6756,4.8468
8619529a7ffffff,2018-08-03T12:00:00,3.5979,4.5259
8619529a7ffffff,2018-08-03T13:00:00,3.5441,4.2036
8619529a7ffffff,2018-08-03T14:00:00,3.5102,3.8832
8619529a7ffffff,2018-08-03T15:00:00,3.4923,3.5682
8619529a7ffffff,2018-08-03T16:00:00,3.4875,3.2613
8619529a7ffffff,2018-08-03T17:00:00,3.4938,2.9649
8619529a7ffffff,2018-08-03T18:00:00,3.5099,2.6811
8619529a7ffffff,2018-08-03T19:00:00,3.5355,2.4114
8619529a7ffffff,2018-08-03T20:00:00,3.571,2.1566
8619529a7ffffff,2018-08-03T21:00:00,3.6174,1.9173
8619529a7ffffff,2018-08-03T22:00:00,3.676,1.6932
8619529a7ffffff,2018-08-03T23:00:00,3.7485,1.484
861952917ffffff,2018-08-01T00:00:00,5.6642,2.2619
861952917ffffff,2018-08-01T01:00:00,5.7913,1.9624
861952917ffffff,2018-08-01T02:00:00,5.9284,1.6792
861952917ffffff,2018-08-01T03:00:00,6.0771,1.4135
861952917ffffff,2018-08-01T04:00:00,6.239,1.1667
861952917ffffff,2018-08-01T05:00:00,6.4159,0.9402
861952917ffffff,2018-08-01T06:00:00,6.6091,0.7357
861952917ffffff,2018-08-01T07:00:00,6.8198,0.555
861952917ffffff,2018-08-01T08:00:00,7.049,0.4002
861952917ffffff,2018-08-01T09:00:00,7.2971,0.2733
861952917ffffff,2018-08-01T10:00:00,7.5638,0.1765
861952917ffffff,2018-08-01T11:00:00,7.8486,0.1115
861952917ffffff,2018-08-01T12:00:00,8.1501,0.0801
861952917ffffff,2018-08-01T13:00:00,8.4664,0.0835
861952917ffffff,2018-08-01T14:00:00,8.7951,0.1221
861952917ffffff,2018-08-01T15:00:00,9.1332,0.1958
861952917ffffff,2018-08-01T16:00:00,9.4773,0.3038
861952917ffffff,2018-08-01T17:00:00,9.8238,0.4442
861952917ffffff,2018-08-01T18:00:00,10.1691,0.6145
861952917ffffff,2018-08-01T19:00:00,10.5094,0.8114
861952917ffffff,2018-08-01T20:00:00,10.8414,1.0311
861952917ffffff,2018-08-01T21:00:00,11.1618,1.2695
861952917ffffff,2018-08-01T22:00:00,11.4678,1.5222
861952917ffffff,2018-08-01T23:00:00,11.7566,1.7852
861952917ffffff,2018-08-02T00:00:00,12.0262,2.0546
861952917ffffff,2018-08-02T01:00:00,12.2744,2.3272
861952917ffffff,2018-08-02T02:00:00,12.4992,2.6006
861952917ffffff,2018-08-02T03:00:00,12.6989,2.8731
861952917ffffff,2018-08-02T04:00:00,12.8716,3.144
861952917ffffff,2018-08-02T05:00:00,13.0152,3.4135
861952917ffffff,2018-08-02T06:00:00,13.1279,3.6824
861952917ffffff,2018-08-02T07:00:00,13.2075,3.9523
861952917ffffff,2018-08-02T08:00:00,13.2516,4.225
861952917ffffff,2018-08-02T09:00:00,13.2579,4.5026
861952917ffffff,2018-08-02T10:00:00,13.2242,4.7869
861952917ffffff,2018-08-02T11:00:00,13.1482,5.0793
861952917ffffff,2018-08-02T12:00:00,13.0279,5.3804
861952917ffffff,2018-08-02T13:00:00,12.8616,5.6898
861952917ffffff,2018-08-02T14:00:00,12.6481,6.006
861952917ffffff,2018-08-02T15:00:00,12.3869,6.3261
861952917ffffff,2018-08-02T16:00:00,12.0785,6.646
861952917ffffff,2018-08-02T17:00:00,11.7243,6.9602
861952917ffffff,2018-08-02T18:00:00,11.3271,7.2625
861952917ffffff,2018-08-02T19:00:00,10.8913,7.546
861952917ffffff,2018-08-02T20:00:00,10.4223,7.8034
861952917ffffff,2018-08-02T21:00:00,9.9273,8.0276
861952917ffffff,2018-08-02T22:00:00,9.4146,8.2122
861952917ffffff,2018-08-02T23:00:00,8.8936,8.3519
861952917ffffff,2018-08-03T00:00:00,8.3741,8.4428
861952917ffffff,2018-08-03T01:00:00,7.8662,8.4823
861952917ffffff,2018-08-03T02:00:00,7.3797,8.4698
861952917ffffff,2018-08-03T03:00:00,6.9235,8.4062
861952917ffffff,2018-08-03T04:00:00,6.5053,8.2938
861952917ffffff,2018-08-03T05:00:00,6.1313,8.1361
861952917ffffff,2018-08-03T06:00:00,5.8055,7.9373
861952917ffffff,2018-08-03T07:00:00,5.5306,7.7022
861952917ffffff,2018-08-03T08:00:00,5.3069,7.4357
861952917ffffff,2018-08-03T09:00:00,5.1333,7.1427
861952917ffffff,2018-08-03T10:00:00,5.007,6.8276
861952917ffffff,2018-08-03T11:00:00,4.9241,6.4948
861952917ffffff,2018-08-03T12:00:00,4.8799,6.1481
861952917ffffff,2018-08-03T13:00:00,4.8691,5.7908
861952917ffffff,2018-08-03T14:00:00,4.8863,5.4264
861952917ffffff,2018-08-03T15:00:00,4.9264,5.0577
861952917ffffff,2018-08-03T16:00:00,4.9845,4.6876
861952917ffffff,2018-08-03T17:00:00,5.0566,4.3187
861952917ffffff,2018-08-03T18:00:00,5.1396,3.9537
861952917ffffff,2018-08-03T19:00:00,5.231,3.5949
861952917ffffff,2018-08-03T20:00:00,5.3294,3.2445
861952917ffffff,2018-08-03T21:00:00,5.4342,2.9044
861952917ffffff,2018-08-03T22:00:00,5.5456,2.5763
861952917ffffff,2018-08-03T23:00:00,5.6642,2.2619
861952907ffffff,2018-08-01T00:00:00,5.5336,2.2293
861952907ffffff,2018-08-01T01:00:00,5.6599,1.9348
861952907ffffff,2018-08-01T02:00:00,5.7965,1.6557
861952907ffffff,2018-08-01T03:00:00,5.9449,1.3933
861952907ffffff,2018-08-01T04:00:00,6.1067,1.1488
861952907ffffff,2018-08-01T05:00:00,6.2835,0.9238
861952907ffffff,2018-08-01T06:00:00,6.4767,0.7199
861952907ffffff,2018-08-01T07:00:00,6.6874,0.539
861952907ffffff,2018-08-01T08:00:00,6.9165,0.3831
861952907ffffff,2018-08-01T09:00:00,7.1643,0.2544
861952907ffffff,2018-08-01T10:00:00,7.4309,0.1552
861952907ffffff,2018-08-01T11:00:00,7.7155,0.0875
861952907ffffff,2018-08-01T12:00:00,8.0169,0.0532
861952907ffffff,2018-08-01T13:00:00,8.3333,0.0535
861952907ffffff,2018-08-01T14:00:00,8.6621,0.0894
861952907ffffff,2018-08-01T15:00:00,9.0005,0.1608
861952907ffffff,2018-08-01T16:00:00,9.345,0.267
861952907ffffff,2018-08-01T17:00:00,9.692,0.4065
861952907ffffff,2018-08-01T18:00:00,10.0377,0.5767
861952907ffffff,2018-08-01T19:00:00,10.3785,0.7745
861952907ffffff,2018-08-01T20:00:00,10.7108,0.9962
861952907ffffff,2018-08-01T21:00:00,11.0313,1.2375
861952907ffffff,2018-08-01T22:00:00,11.337,1.494
861952907ffffff,2018-08-01T23:00:00,11.6254,1.7614
861952907ffffff,2018-08-02T00:00:00,11.8941,2.0358
861952907ffffff,2018-08-02T01:00:00,12.1412,2.3137
861952907ffffff,2018-08-02T02:00:00,12.3647,2.5924
861952907ffffff,2018-08-02T03:00:00,12.5629,2.8698
861952907ffffff,2018-08-02T04:00:00,12.734,3.145
861952907ffffff,2018-08-02T05:00:00,12.8762,3.4178
861952907ffffff,2018-08-02T06:00:00,12.9876,3.6889
861952907ffffff,2018-08-02T07:00:00,13.066,3.9595
861952907ffffff,2018-08-02T08:00:00,13.1095,4.2314
861952907ffffff,2018-08-02T09:00:00,13.1157,4.5065
861952907ffffff,2018-08-02T10:00:00,13.0825,4.7865
861952907ffffff,2018-08-02T11:00:00,13.0077,5.073
861952907ffffff,2018-08-02T12:00:00,12.8893,5.3666
861952907ffffff,2018-08-02T13:00:00,12.7258,5.6671
861952907ffffff,2018-08-02T14:00:00,12.516,5.9733
861952907ffffff,2018-08-02T15:00:00,12.2594,6.2826
861952907ffffff,2018-08-02T16:00:00,11.9564,6.5911
861952907ffffff,2018-08-02T17:00:00,11.6085,6.894
861952907ffffff,2018-08-02T18:00:00,11.2183,7.1853
861952907ffffff,2018-08-02T19:00:00,10.7898,7.4583
861952907ffffff,2018-08-02T20:00:00,10.3285,7.7062
861952907ffffff,2018-08-02T21:00:00,9.8411,7.9221
861952907ffffff,2018-08-02T22:00:00,9.3358,8.0997
861952907ffffff,2018-08-02T23:00:00,8.8215,8.2338
861952907ffffff,2018-08-03T00:00:00,8.308,8.3205
861952907ffffff,2018-08-03T01:00:00,7.8049,8.3572
861952907ffffff,2018-08-03T02:00:00,7.3221,8.3431
861952907ffffff,2018-08-03T03:00:00,6.8681,8.279
861952907ffffff,2018-08-03T04:00:00,6.4508,8.1671
861952907ffffff,2018-08-03T05:00:00,6.0761,8.0106
861952907ffffff,2018-08-03T06:00:00,5.7485,7.8137
861952907ffffff,2018-08-03T07:00:00,5.4705,7.5811
861952907ffffff,2018-08-03T08:00:00,5.2428,7.3177
861952907ffffff,2018-08-03T09:00:00,5.0643,7.0281
861952907ffffff,2018-08-03T10:00:00,4.9324,6.717
861952907ffffff,2018-08-03T11:00:00,4.8436,6.3885
861952907ffffff,2018-08-03T12:00:00,4.7932,6.0466
861952907ffffff,2018-08-03T13:00:00,4.7763,5.6947
861952907ffffff,2018-08-03T14:00:00,4.7875,5.336
861952907ffffff,2018-08-03T15:00:00,4.8218,4.9734
861952907ffffff,2018-08-03T16:00:00,4.8746,4.6097
861952907ffffff,2018-08-03T17:00:00,4.942,4.2476
861952907ffffff,2018-08-03T18:00:00,5.0207,3.8895
861952907ffffff,2018-08-03T19:00:00,5.1086,3.5375
861952907ffffff,2018-08-03T20:00:00,5.2041,3.1938
861952907ffffff,2018-08-03T21:00:00,5.3066,2.8602
861952907ffffff,2018-08-03T22:00:00,5.4162,2.5382
861952907ffffff,2018-08-03T23:00:00,5.5336,2.2293
8619562c7ffffff,2018-08-01T00:00:00,4.7671,1.8942
8619562c7ffffff,2018-08-01T01:00:00,4.8755,1.644
8619562c7ffffff,2018-08-01T02:00:00,4.9973,1.4089
8619562c7ffffff,2018-08-01T03:00:00,5.1338,1.1892
8619562c7ffffff,2018-08-01T04:00:00,5.2866,0.9854
8619562c7ffffff,2018-08-01T05:00:00,5.4567,0.7984
8619562c7ffffff,2018-08-01T06:00:00,5.6454,0.6292
8619562c7ffffff,2018-08-01T07:00:00,5.8533,0.4793
8619562c7ffffff,2018-08-01T08:00:00,6.0808,0.3504
8619562c7ffffff,2018-08-01T09:00:00,6.3279,0.2444
8619562c7ffffff,2018-08-01T10:00:00,6.5943,0.1633
8619562c7ffffff,2018-08-01T11:00:00,6.8789,0.1092
8619562c7ffffff,2018-08-01T12:00:00,7.1804,0.0839
8619562c7ffffff,2018-08-01T13:00:00,7.4967,0.0887
8619562c7ffffff,2018-08-01T14:00:00,7.8254,0.1246
8619562c7ffffff,2018-08-01T15:00:00,8.1635,0.1917
8619562c7ffffff,2018-08-01T16:00:00,8.5077,0.2895
8619562c7ffffff,2018-08-01T17:00:00,8.8545,0.4168
8619562c7ffffff,2018-08-01T18:00:00,9.2004,0.5713
8619562c7ffffff,2018-08-01T19:00:00,9.5417,0.7504
8619562c7ffffff,2018-08-01T20:00:00,9.8752,0.9506
8619562c7ffffff,2018-08-01T21:00:00,10.1975,1.1684
8619562c7ffffff,2018-08-01T22:00:00,10.506,1.3998
8619562c7ffffff,2018-08-01T23:00:00,10.7979,1.641
8619562c7ffffff,2018-08-02T00:00:00,11.071,1.8887
8619562c7ffffff,2018-08-02T01:00:00,11.3231,2.14
8619562c7ffffff,2018-08-02T02:00:00,11.5522,2.3925
8619562c7ffffff,2018-08-02T03:00:00,11.7565,2.6447
8619562c7ffffff,2018-08-02T04:00:00,11.9341,2.8961
